timestamp,metric,value,anomaly
2024-12-24,steps,6060.0,-1
2025-01-22,steps,5924.0,-1
2025-03-27,steps,10890.0,-1
2025-04-11,steps,6100.0,-1
2025-04-15,steps,5906.0,-1
2025-04-16,steps,6076.0,-1
2025-04-23,steps,10986.0,-1
2025-05-01,steps,11079.0,-1
2025-05-15,steps,6092.0,-1
2025-05-30,steps,10990.0,-1
2025-06-13,steps,10894.0,-1
2025-06-20,steps,5847.0,-1
2025-06-29,steps,5905.0,-1
2025-07-03,steps,6014.0,-1
2025-07-06,steps,10936.0,-1
2025-08-22,steps,10912.0,-1
2025-08-29,steps,10896.0,-1
2024-09-13,steps,5961.0,-1
2024-09-15,steps,10899.0,-1
2024-10-04,steps,6015.0,-1
2024-11-27,steps,6073.0,-1
2024-12-10,steps,5986.0,-1
2025-01-04,steps,11038.0,-1
2025-01-20,steps,11044.0,-1
2025-02-18,steps,11021.0,-1
2025-02-26,steps,6093.0,-1
2025-03-29,steps,6014.0,-1
2025-03-30,steps,6084.0,-1
2025-04-01,steps,6062.0,-1
2025-04-11,steps,6087.0,-1
2025-04-24,steps,10966.0,-1
2025-05-25,steps,6107.0,-1
2025-06-01,steps,10936.0,-1
2025-06-11,steps,6114.0,-1
2025-07-04,steps,10883.0,-1
2025-07-23,steps,10943.0,-1
2025-07-30,steps,5967.0,-1
2025-08-08,steps,10953.0,-1
2024-09-11,steps,10920.0,-1
2024-12-05,steps,11052.0,-1
2024-12-14,steps,10977.0,-1
2025-01-05,steps,6116.0,-1
2025-02-12,steps,6030.0,-1
2025-03-16,steps,6049.0,-1
2025-04-23,steps,6113.0,-1
2025-05-16,steps,6074.0,-1
2025-06-09,steps,6084.0,-1
2025-07-15,steps,6009.0,-1
2025-07-27,steps,5978.0,-1
2025-08-29,steps,10922.0,-1
2024-09-07,steps,6110.0,-1
2024-10-01,steps,10889.0,-1
2024-10-28,steps,5962.0,-1
2024-11-13,steps,6026.0,-1
2024-11-20,steps,11048.0,-1
2024-11-25,steps,10886.0,-1
2024-12-04,steps,6091.0,-1
2025-01-12,steps,10905.0,-1
2025-01-29,steps,6067.0,-1
2025-02-08,steps,6070.0,-1
2025-03-27,steps,10992.0,-1
2025-05-25,steps,11000.0,-1
2025-06-22,steps,11001.0,-1
2025-06-29,steps,6098.0,-1
2025-08-12,steps,6075.0,-1
2025-09-01,steps,6021.0,-1
2025-09-03,steps,5942.0,-1
2024-10-17,steps,6024.0,-1
2024-11-21,steps,6051.0,-1
2024-11-26,steps,10968.0,-1
2024-12-05,steps,11038.0,-1
2025-01-25,steps,10975.0,-1
2025-02-11,steps,11050.0,-1
2025-02-27,steps,10924.0,-1
2025-04-18,steps,6113.0,-1
2025-05-11,steps,5940.0,-1
2025-06-12,steps,10951.0,-1
2025-06-25,steps,11001.0,-1
2025-06-28,steps,6045.0,-1
2025-07-04,steps,5921.0,-1
2025-07-16,steps,10966.0,-1
2024-09-27,steps,5996.0,-1
2024-10-04,steps,10888.0,-1
2024-10-05,steps,11036.0,-1
2024-10-26,steps,10957.0,-1
2024-11-03,steps,10883.0,-1
2024-11-18,steps,10883.0,-1
2024-12-13,steps,10965.0,-1
2025-01-17,steps,10912.0,-1
2025-02-06,steps,10978.0,-1
2025-02-07,steps,11032.0,-1
2025-03-17,steps,5938.0,-1
2025-03-18,steps,11089.0,-1
2025-03-30,steps,6038.0,-1
2025-07-01,steps,6096.0,-1
2025-07-04,steps,6102.0,-1
2025-07-10,steps,10877.0,-1
2025-07-18,steps,10893.0,-1
2025-07-29,steps,6013.0,-1
2025-08-01,steps,6092.0,-1
2025-08-03,steps,6064.0,-1
2025-08-21,steps,6093.0,-1
2025-09-04,steps,6028.0,-1
2024-09-19,steps,10980.0,-1
2024-10-18,steps,10897.0,-1
2024-11-01,steps,5833.0,-1
2024-11-14,steps,6024.0,-1
2024-11-23,steps,5980.0,-1
2024-11-29,steps,6065.0,-1
2025-01-16,steps,6040.0,-1
2025-01-31,steps,6042.0,-1
2025-02-22,steps,6002.0,-1
2025-02-27,steps,6024.0,-1
2025-03-01,steps,10963.0,-1
2025-03-26,steps,10900.0,-1
2025-04-03,steps,10899.0,-1
2025-04-16,steps,5995.0,-1
2025-04-21,steps,10978.0,-1
2025-04-23,steps,6113.0,-1
2025-04-30,steps,10993.0,-1
2025-05-02,steps,10998.0,-1
2025-05-21,steps,10927.0,-1
2025-05-25,steps,10926.0,-1
2025-05-31,steps,10877.0,-1
2025-06-07,steps,10897.0,-1
2025-07-05,steps,10881.0,-1
2025-08-12,steps,10931.0,-1
2025-08-28,steps,6084.0,-1
2024-10-04,steps,6054.0,-1
2024-10-09,steps,10927.0,-1
2024-10-11,steps,6075.0,-1
2024-10-13,steps,11000.0,-1
2024-11-09,steps,11057.0,-1
2024-11-13,steps,5801.0,-1
2024-11-15,steps,5957.0,-1
2024-12-06,steps,11055.0,-1
2024-12-21,steps,6084.0,-1
2024-12-30,steps,6066.0,-1
2025-01-11,steps,6034.0,-1
2025-02-08,steps,10874.0,-1
2025-02-13,steps,10902.0,-1
2025-02-14,steps,10955.0,-1
2025-02-15,steps,10886.0,-1
2025-02-21,steps,10972.0,-1
2025-03-18,steps,10961.0,-1
2025-03-21,steps,5899.0,-1
2025-04-27,steps,6087.0,-1
2025-05-23,steps,5872.0,-1
2025-06-20,steps,6113.0,-1
2025-06-23,steps,11030.0,-1
2025-07-31,steps,6053.0,-1
2025-08-25,steps,10953.0,-1
2025-08-27,steps,6038.0,-1
2025-09-01,steps,5941.0,-1
2024-09-15,steps,11028.0,-1
2024-09-29,steps,10950.0,-1
2024-10-07,steps,10874.0,-1
2024-10-26,steps,5965.0,-1
2024-10-30,steps,6059.0,-1
2024-11-23,steps,10899.0,-1
2024-12-05,steps,11067.0,-1
2024-12-22,steps,5982.0,-1
2025-02-19,steps,6089.0,-1
2025-03-24,steps,10958.0,-1
2025-03-26,steps,10979.0,-1
2025-03-28,steps,10938.0,-1
2025-04-12,steps,11023.0,-1
2025-05-04,steps,6098.0,-1
2025-06-13,steps,5940.0,-1
2025-06-15,steps,11116.0,-1
2025-06-26,steps,6096.0,-1
2025-07-01,steps,6092.0,-1
2025-07-10,steps,5989.0,-1
2025-07-12,steps,11111.0,-1
2025-08-16,steps,6028.0,-1
2024-10-06,steps,5953.0,-1
2024-10-15,steps,6088.0,-1
2024-10-22,steps,10916.0,-1
2024-10-23,steps,10962.0,-1
2024-10-26,steps,10901.0,-1
2024-11-21,steps,5991.0,-1
2025-01-27,steps,6083.0,-1
2025-04-07,steps,11013.0,-1
2025-04-27,steps,6017.0,-1
2025-06-07,steps,5938.0,-1
2025-06-16,steps,10939.0,-1
2025-07-04,steps,6090.0,-1
2025-09-01,steps,6028.0,-1
2024-09-09,steps,10986.0,-1
2024-09-30,steps,6039.0,-1
2025-01-01,steps,10931.0,-1
2025-01-22,steps,6078.0,-1
2025-02-03,steps,6027.0,-1
2025-02-20,steps,10946.0,-1
2025-03-10,steps,11010.0,-1
2025-04-12,steps,6070.0,-1
2025-04-19,steps,10886.0,-1
2025-07-24,steps,6049.0,-1
2025-07-26,steps,10919.0,-1
2025-08-11,steps,10989.0,-1
2024-10-05,steps,6110.0,-1
2024-10-16,steps,10981.0,-1
2024-11-26,steps,5948.0,-1
2024-12-16,steps,10907.0,-1
2025-02-13,steps,10930.0,-1
2025-04-19,steps,5900.0,-1
2025-04-26,steps,10952.0,-1
2025-05-03,steps,6074.0,-1
2025-05-11,steps,10966.0,-1
2025-07-05,steps,6100.0,-1
2025-07-08,steps,6041.0,-1
2025-07-31,steps,5887.0,-1
2025-08-21,steps,6090.0,-1
2024-09-06,steps,6090.0,-1
2024-09-12,steps,11068.0,-1
2024-10-13,steps,10919.0,-1
2024-10-23,steps,5887.0,-1
2024-12-07,steps,10930.0,-1
2024-12-25,steps,5989.0,-1
2025-01-21,steps,10923.0,-1
2025-01-23,steps,11086.0,-1
2025-02-20,steps,10995.0,-1
2025-02-22,steps,10976.0,-1
2025-03-04,steps,6110.0,-1
2025-04-08,steps,10896.0,-1
2025-05-23,steps,5961.0,-1
2025-06-08,steps,6094.0,-1
2025-06-09,steps,6095.0,-1
2025-06-13,steps,5961.0,-1
2025-06-20,steps,5954.0,-1
2025-06-25,steps,10909.0,-1
2025-07-02,steps,6025.0,-1
2025-07-08,steps,11032.0,-1
2025-08-05,steps,6002.0,-1
2025-08-06,steps,11066.0,-1
2025-08-13,steps,10890.0,-1
2025-08-19,steps,5904.0,-1
2025-08-26,steps,10968.0,-1
2025-08-29,steps,6049.0,-1
2025-09-02,steps,10892.0,-1
2024-09-06,steps,6096.0,-1
2024-09-12,steps,5974.0,-1
2024-09-26,steps,10902.0,-1
2024-11-12,steps,10885.0,-1
2024-11-27,steps,6099.0,-1
2024-12-12,steps,6063.0,-1
2025-02-04,steps,11148.0,-1
2025-02-21,steps,10932.0,-1
2025-02-26,steps,6109.0,-1
2025-03-06,steps,6067.0,-1
2025-03-23,steps,10983.0,-1
2025-04-02,steps,10957.0,-1
2025-04-04,steps,10949.0,-1
2025-04-24,steps,11087.0,-1
2025-04-30,steps,10938.0,-1
2025-06-01,steps,10991.0,-1
2025-07-13,steps,11091.0,-1
2025-08-08,steps,10939.0,-1
2025-08-26,steps,10998.0,-1
2025-08-28,steps,6068.0,-1
2024-09-18,steps,6075.0,-1
2024-10-02,steps,10977.0,-1
2024-10-13,steps,5878.0,-1
2024-10-30,steps,10972.0,-1
2024-11-02,steps,5914.0,-1
2024-11-07,steps,10965.0,-1
2024-12-20,steps,10967.0,-1
2024-12-23,steps,5849.0,-1
2024-12-27,steps,10883.0,-1
2025-01-07,steps,5840.0,-1
2025-01-29,steps,10938.0,-1
2025-02-01,steps,6008.0,-1
2025-02-26,steps,11134.0,-1
2025-03-19,steps,6083.0,-1
2025-03-20,steps,6084.0,-1
2025-05-04,steps,11001.0,-1
2025-05-08,steps,5963.0,-1
2025-05-26,steps,11042.0,-1
2025-06-15,steps,10955.0,-1
2025-06-28,steps,10918.0,-1
2025-08-02,steps,10916.0,-1
2025-08-07,steps,6023.0,-1
2025-08-16,steps,6082.0,-1
2025-09-02,steps,5930.0,-1
2024-10-26,steps,10954.0,-1
2024-11-19,steps,10985.0,-1
2024-12-02,steps,6064.0,-1
2024-12-10,steps,5992.0,-1
2025-01-05,steps,6086.0,-1
2025-02-03,steps,10921.0,-1
2025-02-25,steps,6115.0,-1
2025-03-01,steps,6055.0,-1
2025-03-20,steps,5973.0,-1
2025-04-22,steps,10975.0,-1
2025-05-19,steps,10885.0,-1
2025-06-20,steps,10955.0,-1
2024-09-11,steps,5958.0,-1
2024-09-17,steps,10883.0,-1
2024-10-11,steps,5962.0,-1
2024-11-01,steps,11063.0,-1
2024-11-21,steps,5968.0,-1
2024-11-22,steps,10990.0,-1
2025-01-01,steps,6055.0,-1
2025-02-26,steps,10934.0,-1
2025-03-23,steps,10947.0,-1
2025-05-13,steps,6045.0,-1
2025-07-01,steps,10984.0,-1
2025-07-07,steps,5965.0,-1
2025-08-02,steps,10998.0,-1
2025-08-09,steps,11015.0,-1
2025-08-13,steps,11020.0,-1
2025-08-19,steps,5940.0,-1
2024-10-01,steps,10891.0,-1
2024-12-09,steps,5929.0,-1
2024-12-15,steps,6029.0,-1
2024-12-18,steps,10949.0,-1
2024-12-24,steps,10912.0,-1
2025-01-03,steps,6007.0,-1
2025-01-05,steps,6051.0,-1
2025-01-25,steps,5971.0,-1
2025-02-16,steps,10959.0,-1
2025-03-22,steps,6064.0,-1
2025-03-24,steps,6086.0,-1
2025-04-06,steps,5933.0,-1
2025-04-21,steps,11082.0,-1
2025-04-29,steps,10881.0,-1
2025-07-11,steps,6038.0,-1
2025-07-15,steps,10961.0,-1
2024-09-10,steps,6119.0,-1
2024-10-01,steps,5890.0,-1
2024-11-06,steps,5930.0,-1
2024-11-13,steps,10914.0,-1
2024-11-30,steps,6113.0,-1
2024-12-17,steps,5990.0,-1
2025-01-10,steps,6119.0,-1
2025-01-18,steps,11109.0,-1
2025-02-01,steps,10927.0,-1
2025-03-06,steps,11029.0,-1
2025-04-09,steps,5995.0,-1
2025-04-16,steps,11026.0,-1
2025-04-19,steps,10977.0,-1
2025-04-22,steps,5981.0,-1
2025-07-04,steps,6049.0,-1
2025-07-18,steps,6090.0,-1
2025-07-28,steps,6000.0,-1
2025-07-29,steps,11033.0,-1
2025-07-30,steps,6104.0,-1
2025-08-25,steps,10887.0,-1
2024-09-07,steps,6036.0,-1
2024-09-20,steps,10980.0,-1
2024-10-10,steps,10927.0,-1
2024-10-14,steps,6083.0,-1
2024-10-24,steps,10923.0,-1
2024-11-18,steps,10950.0,-1
2024-11-25,steps,5926.0,-1
2024-11-30,steps,5993.0,-1
2024-12-08,steps,6043.0,-1
2024-12-15,steps,6086.0,-1
2024-12-23,steps,11069.0,-1
2024-12-26,steps,5977.0,-1
2025-01-03,steps,10901.0,-1
2025-03-11,steps,10976.0,-1
2025-03-12,steps,6073.0,-1
2025-03-15,steps,11031.0,-1
2025-05-01,steps,11030.0,-1
2025-05-07,steps,5941.0,-1
2025-05-11,steps,11120.0,-1
2025-05-14,steps,11165.0,-1
2025-07-14,steps,10887.0,-1
2025-08-06,steps,10968.0,-1
2025-08-19,steps,5988.0,-1
2025-08-21,steps,6094.0,-1
2024-09-11,steps,6109.0,-1
2024-10-19,steps,6034.0,-1
2024-10-29,steps,11079.0,-1
2024-11-28,steps,10877.0,-1
2024-12-10,steps,10958.0,-1
2024-12-16,steps,10899.0,-1
2024-12-31,steps,10898.0,-1
2025-01-08,steps,6079.0,-1
2025-01-20,steps,6100.0,-1
2025-01-21,steps,10953.0,-1
2025-02-12,steps,5993.0,-1
2025-02-25,steps,11018.0,-1
2025-03-15,steps,11003.0,-1
2025-03-30,steps,6111.0,-1
2025-04-06,steps,10881.0,-1
2025-04-15,steps,11031.0,-1
2025-04-26,steps,10954.0,-1
2025-06-26,steps,10878.0,-1
2025-07-05,steps,11150.0,-1
2025-07-12,steps,10900.0,-1
2025-07-13,steps,6024.0,-1
2025-08-15,steps,6017.0,-1
2024-09-23,steps,5983.0,-1
2024-10-01,steps,6043.0,-1
2024-11-02,steps,10980.0,-1
2024-11-07,steps,10942.0,-1
2024-11-20,steps,10895.0,-1
2024-11-25,steps,10917.0,-1
2025-01-05,steps,6064.0,-1
2025-01-22,steps,6045.0,-1
2025-03-17,steps,6109.0,-1
2025-04-21,steps,6050.0,-1
2025-05-11,steps,10883.0,-1
2025-06-18,steps,6094.0,-1
2025-07-08,steps,11087.0,-1
2025-07-23,steps,6067.0,-1
2025-07-27,steps,10935.0,-1
2025-08-05,steps,10979.0,-1
2025-08-29,steps,10915.0,-1
2025-09-04,steps,6111.0,-1
2024-09-11,steps,6106.0,-1
2024-10-03,steps,5969.0,-1
2024-11-10,steps,6081.0,-1
2024-11-30,steps,11094.0,-1
2024-12-01,steps,5979.0,-1
2024-12-09,steps,10933.0,-1
2025-01-06,steps,5845.0,-1
2025-01-17,steps,6023.0,-1
2025-01-18,steps,5959.0,-1
2025-01-20,steps,5862.0,-1
2025-01-30,steps,6054.0,-1
2025-02-19,steps,5992.0,-1
2025-02-21,steps,10885.0,-1
2025-03-12,steps,10879.0,-1
2025-03-15,steps,11008.0,-1
2025-05-28,steps,6027.0,-1
2025-05-30,steps,11047.0,-1
2025-06-05,steps,10943.0,-1
2025-06-15,steps,6065.0,-1
2025-06-29,steps,6063.0,-1
2025-07-05,steps,10938.0,-1
2025-07-29,steps,10971.0,-1
2025-08-10,steps,10987.0,-1
2025-08-17,steps,6087.0,-1
2025-08-20,steps,10893.0,-1
2025-08-23,steps,6056.0,-1
2024-10-13,steps,6026.0,-1
2024-10-31,steps,10926.0,-1
2024-12-07,steps,11157.0,-1
2024-12-16,steps,10978.0,-1
2024-12-31,steps,5933.0,-1
2025-01-23,steps,10910.0,-1
2025-02-01,steps,11020.0,-1
2025-02-13,steps,10986.0,-1
2025-03-13,steps,5965.0,-1
2025-03-24,steps,6078.0,-1
2025-04-17,steps,10906.0,-1
2025-04-22,steps,6052.0,-1
2025-06-11,steps,5905.0,-1
2025-06-12,steps,6011.0,-1
2025-07-12,steps,11026.0,-1
2025-07-22,steps,6054.0,-1
2025-08-21,steps,10940.0,-1
2025-08-26,steps,10988.0,-1
2025-08-30,steps,5981.0,-1
2024-09-07,steps,10908.0,-1
2024-10-09,steps,10879.0,-1
2024-10-30,steps,6110.0,-1
2024-11-05,steps,10972.0,-1
2024-11-12,steps,10913.0,-1
2024-11-13,steps,11018.0,-1
2024-11-16,steps,10983.0,-1
2025-01-01,steps,10929.0,-1
2025-01-14,steps,5992.0,-1
2025-02-14,steps,10926.0,-1
2025-03-18,steps,6050.0,-1
2025-04-04,steps,11089.0,-1
2025-04-23,steps,11091.0,-1
2025-06-13,steps,10959.0,-1
2025-08-15,steps,6004.0,-1
2024-09-06,steps,6101.0,-1
2024-10-17,steps,10914.0,-1
2024-10-29,steps,6013.0,-1
2024-11-08,steps,11027.0,-1
2024-12-04,steps,10927.0,-1
2025-01-08,steps,10931.0,-1
2025-02-13,steps,6043.0,-1
2025-02-17,steps,6040.0,-1
2025-03-03,steps,10897.0,-1
2025-03-11,steps,10897.0,-1
2025-03-20,steps,11201.0,-1
2025-04-01,steps,10914.0,-1
2025-05-19,steps,10928.0,-1
2025-06-09,steps,10985.0,-1
2025-06-15,steps,6053.0,-1
2025-06-22,steps,10931.0,-1
2025-06-23,steps,11006.0,-1
2024-10-14,steps,6058.0,-1
2024-10-15,steps,10940.0,-1
2024-11-28,steps,6037.0,-1
2024-12-14,steps,5958.0,-1
2025-01-08,steps,10936.0,-1
2025-01-21,steps,10913.0,-1
2025-02-26,steps,6005.0,-1
2025-04-03,steps,6103.0,-1
2025-04-05,steps,10891.0,-1
2025-04-24,steps,10934.0,-1
2025-05-17,steps,5999.0,-1
2025-09-03,steps,5966.0,-1
2024-09-28,steps,6062.0,-1
2024-10-25,steps,10928.0,-1
2024-11-03,steps,10975.0,-1
2024-11-25,steps,10897.0,-1
2024-12-05,steps,6064.0,-1
2024-12-07,steps,10916.0,-1
2025-01-12,steps,6044.0,-1
2025-01-23,steps,6098.0,-1
2025-02-21,steps,11125.0,-1
2025-03-28,steps,6026.0,-1
2025-04-12,steps,11075.0,-1
2025-06-02,steps,6076.0,-1
2025-06-16,steps,6087.0,-1
2025-06-27,steps,10999.0,-1
2024-09-23,steps,5983.0,-1
2024-10-19,steps,11063.0,-1
2024-10-25,steps,10901.0,-1
2024-10-29,steps,6091.0,-1
2024-10-31,steps,11054.0,-1
2024-12-18,steps,10886.0,-1
2025-01-14,steps,5990.0,-1
2025-01-16,steps,5861.0,-1
2025-01-23,steps,6107.0,-1
2025-03-20,steps,10916.0,-1
2025-03-21,steps,10922.0,-1
2025-04-03,steps,5968.0,-1
2025-04-11,steps,10964.0,-1
2025-04-26,steps,11008.0,-1
2025-04-28,steps,6051.0,-1
2025-05-11,steps,11050.0,-1
2025-05-17,steps,11020.0,-1
2025-05-18,steps,5988.0,-1
2025-06-07,steps,6071.0,-1
2025-06-17,steps,6107.0,-1
2025-07-28,steps,6014.0,-1
2025-08-12,steps,11019.0,-1
2025-08-28,steps,11256.0,-1
2024-11-01,steps,6037.0,-1
2024-12-01,steps,10981.0,-1
2025-01-12,steps,6109.0,-1
2025-01-19,steps,6055.0,-1
2025-01-26,steps,5854.0,-1
2025-01-27,steps,5971.0,-1
2025-02-08,steps,5951.0,-1
2025-02-22,steps,5941.0,-1
2025-02-26,steps,10888.0,-1
2025-04-05,steps,10928.0,-1
2025-04-14,steps,10971.0,-1
2025-06-02,steps,6009.0,-1
2025-06-23,steps,6071.0,-1
2025-07-05,steps,6060.0,-1
2025-07-25,steps,5936.0,-1
2025-07-30,steps,11060.0,-1
2025-08-17,steps,6077.0,-1
2025-08-27,steps,10904.0,-1
2024-09-13,steps,11040.0,-1
2024-10-04,steps,10912.0,-1
2024-11-05,steps,6034.0,-1
2024-11-06,steps,6082.0,-1
2024-11-12,steps,5908.0,-1
2024-12-10,steps,6088.0,-1
2024-12-15,steps,10894.0,-1
2024-12-16,steps,11031.0,-1
2024-12-23,steps,10908.0,-1
2024-12-24,steps,10899.0,-1
2025-01-27,steps,10976.0,-1
2025-02-19,steps,10933.0,-1
2025-02-24,steps,6109.0,-1
2025-03-24,steps,6109.0,-1
2025-04-14,steps,10969.0,-1
2025-04-25,steps,11035.0,-1
2025-04-26,steps,11054.0,-1
2025-05-06,steps,10934.0,-1
2025-05-12,steps,6049.0,-1
2025-05-28,steps,10909.0,-1
2025-06-13,steps,6078.0,-1
2025-07-05,steps,5986.0,-1
2025-07-22,steps,10999.0,-1
2025-08-02,steps,10946.0,-1
2025-08-03,steps,5901.0,-1
2024-09-10,steps,6094.0,-1
2024-10-04,steps,6006.0,-1
2024-11-04,steps,10893.0,-1
2024-12-13,steps,5946.0,-1
2024-12-17,steps,10874.0,-1
2025-01-06,steps,6092.0,-1
2025-01-12,steps,6078.0,-1
2025-02-07,steps,10901.0,-1
2025-02-08,steps,6030.0,-1
2025-02-15,steps,10941.0,-1
2025-03-19,steps,10931.0,-1
2025-04-04,steps,5975.0,-1
2025-04-20,steps,6087.0,-1
2025-05-02,steps,6011.0,-1
2025-05-03,steps,11048.0,-1
2025-05-17,steps,6012.0,-1
2025-07-18,steps,6035.0,-1
2025-07-29,steps,10991.0,-1
2025-08-02,steps,10977.0,-1
2025-08-16,steps,5956.0,-1
2024-09-27,steps,10879.0,-1
2024-10-05,steps,10962.0,-1
2024-10-13,steps,10884.0,-1
2024-10-24,steps,10925.0,-1
2024-10-29,steps,6079.0,-1
2024-11-13,steps,6086.0,-1
2024-11-15,steps,10917.0,-1
2024-12-14,steps,11123.0,-1
2025-03-22,steps,5860.0,-1
2025-04-05,steps,10939.0,-1
2025-04-24,steps,6006.0,-1
2025-05-08,steps,10969.0,-1
2025-05-20,steps,10977.0,-1
2025-05-24,steps,10961.0,-1
2025-05-28,steps,10896.0,-1
2025-06-23,steps,10942.0,-1
2025-07-01,steps,6076.0,-1
2025-09-01,steps,6089.0,-1
2024-09-08,steps,5873.0,-1
2024-09-21,steps,11083.0,-1
2024-09-26,steps,5967.0,-1
2024-11-04,steps,5986.0,-1
2024-12-29,steps,11059.0,-1
2025-01-26,steps,6033.0,-1
2025-02-05,steps,5837.0,-1
2025-02-22,steps,10892.0,-1
